,"市盈率PE(TTM)
[单位] 倍",,,,,,,,,
时间,全指公用,全指能源,全指材料,全指工业,全指可选,全指消费,全指医药,全指金融,全指信息,全指电信
2013/2/25,20.1183,13.4648,47.5822,19.3648,18.371,22.2635,36.9672,8.3456,37.6469,50.4192
2013/2/22,19.7444,13.3765,47.323,19.1793,18.2534,22.3754,36.6249,8.3232,37.1397,50.1183
2013/2/21,19.8076,13.4667,47.444,19.2536,18.3873,22.0586,37.2878,8.3929,37.0804,50.5001
2013/2/20,20.2478,13.9222,49.0917,19.8173,18.8625,22.1194,37.8454,8.6726,37.635,51.1091
2013/2/19,19.874,13.8216,48.5468,19.5751,18.5239,21.75,36.2407,8.7001,36.8508,50.5238
2013/2/18,20.2444,14.0444,50.1302,19.9547,19.0097,21.8626,36.4998,8.8236,37.4085,51.4457
2013/2/8,20.2484,13.9634,50.4897,19.8496,18.9349,22.125,36.4247,8.927,36.9899,51.2786
2013/2/7,20.1244,13.846,49.9557,19.6418,18.4571,21.9038,35.6098,8.9496,36.3443,50.365
2013/2/6,20.1551,13.8799,49.8802,19.5385,18.3336,21.7611,35.3023,9.1245,35.951,50.0682
2013/2/5,20.3032,13.968,49.7652,19.5617,18.324,21.7868,34.7135,9.0793,35.616,50.0061
2013/2/4,20.0901,13.9852,49.3943,19.1916,18.1751,21.0886,34.1723,9.18,35.0435,50.083
2013/2/1,20.219,13.8157,48.9281,19.2192,18.2446,21.454,34.9101,9.1495,35.4717,50.453
2013/1/31,20.0561,13.7789,48.5883,19.0604,18.1238,21.2642,34.879,8.8985,35.2952,50.1335
2013/1/30,19.5778,13.8168,48.268,19.1143,18.283,21.4204,35.0988,8.8681,35.7801,50.4907
2013/1/29,19.5899,13.5698,48.1394,19.0781,18.2737,21.3415,35.2089,8.7208,35.6682,50.2601
2013/1/28,19.5497,13.5268,47.4535,18.9751,18.2143,21.2691,35.1485,8.6656,35.2488,49.737
2013/1/25,19.3051,13.3159,46.1056,18.5058,17.7829,21.4383,34.2766,8.3962,34.5921,48.7057
2013/1/24,19.2829,13.3627,45.9975,18.5927,17.7056,21.7196,33.5763,8.4959,34.6975,48.8489
2013/1/23,19.4639,13.4689,46.8812,18.903,18.0464,22.099,34.0379,8.4121,35.6716,49.8956
2013/1/22,19.5011,13.4577,46.8965,18.8502,18.0008,22.0562,33.7794,8.388,35.4847,49.523
2013/1/21,20.3375,13.6464,47.5376,19.1675,18.466,22.2161,34.4604,8.3238,36.1712,50.2168
2013/1/18,20.4053,13.4826,47.4185,18.9373,18.289,22.5423,34.338,8.3265,36.1978,50.0811
2013/1/17,20.0653,13.2943,46.817,18.6579,17.9593,22.4483,33.9099,8.2116,35.8818,49.4475
2013/1/16,20.1543,13.4388,47.2867,18.944,18.1905,22.5762,33.871,8.2973,36.4384,50.429
2013/1/15,20.1714,13.5484,47.1686,18.9681,18.3683,22.7091,33.6759,8.4077,36.3644,50.8685
2013/1/14,20.0075,13.5246,46.2812,18.7172,18.0959,22.4691,33.2211,8.4067,35.5878,50.1662
2013/1/11,19.5316,13.2488,44.8806,18.0661,17.4907,21.9036,31.9598,8.1316,34.2322,48.4565
2013/1/10,19.884,13.4568,46.1337,18.4125,17.7946,22.2753,32.3241,8.2512,34.5637,49.0131
2013/1/9,19.7535,13.4803,44.6218,18.2689,17.7377,22.3214,32.123,8.2207,34.2654,48.7445
2013/1/8,19.8482,13.3847,44.7497,18.3326,17.686,21.8864,32.2462,8.2355,34.1067,47.7924
2013/1/7,19.7722,13.4261,44.5066,18.2865,17.6491,21.3666,31.5512,8.372,33.474,46.635
2013/1/4,19.689,13.4368,44.3664,18.1762,17.5143,21.3147,30.77,8.3503,33.2111,46.1202
2012/12/31,19.8244,13.4592,52.8316,20.2027,17.885,21.6047,31.1017,8.2147,33.9837,46.44
2012/12/28,19.3191,13.3061,52.2438,19.9854,17.6365,21.54,30.8481,8.0286,33.7284,45.6284
2012/12/27,19.2014,13.209,51.7851,19.7839,17.4138,21.2899,30.5283,7.9044,33.4563,44.8771
2012/12/26,18.957,13.2552,52.1767,19.8968,17.5111,21.1926,30.7101,7.9794,33.6531,45.3276
2012/12/25,18.9156,13.2096,51.5551,19.6814,17.3898,20.9128,30.5369,7.9972,33.0361,44.5977
2012/12/24,18.4836,12.9149,50.5509,19.1875,16.991,20.5554,29.9739,7.756,32.4205,43.4613
2012/12/21,18.4188,12.9436,50.5091,19.1656,16.8827,20.8766,29.357,7.6994,32.0811,43.2759
2012/12/20,18.5665,13.0349,50.9818,19.2285,16.777,20.9707,29.0016,7.7916,31.9088,43.2881
2012/12/19,18.4732,12.9851,50.3462,19.1705,16.6552,21.0865,29.1532,7.7871,31.707,43.1688
2012/12/18,18.4703,12.9419,50.5364,19.0714,16.5003,20.8681,29.0457,7.8124,31.4815,42.9656
2012/12/17,18.5049,12.9707,50.3645,19.1233,16.4907,20.7683,29.0855,7.7932,31.5817,43.198
2012/12/14,18.6247,12.851,49.871,18.9962,16.4077,20.4718,29.4185,7.7885,31.7294,43.0256
2012/12/13,18.0475,12.433,47.8222,18.2031,15.7827,19.8984,28.4945,7.403,30.5599,41.3229
2012/12/12,18.17,12.5365,48.5782,18.4345,15.9402,20.195,28.632,7.4733,30.9386,41.796
2012/12/11,18.2134,12.526,48.3898,18.3847,15.955,20.048,28.7865,7.4292,31.1189,41.7317
2012/12/10,18.2863,12.5734,48.6745,18.5576,16.0244,20.0318,28.9397,7.4492,31.3675,42.1129
2012/12/7,18.2104,12.5161,47.8819,18.2926,15.8027,19.7474,28.8512,7.3668,30.8219,41.6416
2012/12/6,18.0746,12.3197,46.724,17.9526,15.5365,19.2774,28.3717,7.2818,30.2282,40.8
2012/12/5,18.0361,12.352,46.9372,18.0031,15.611,19.4108,28.4878,7.2583,30.2097,40.92
2012/12/4,17.585,12.0727,45.0512,17.3706,15.1302,19.0451,27.6512,7.057,28.9805,39.6073
2012/12/3,17.3761,11.9545,44.5868,17.1767,14.9832,18.9397,27.5226,7.0196,28.5001,38.9973
2012/11/30,17.5603,12.0397,45.538,17.3991,15.1487,19.9597,28.1868,7.0433,29.342,39.5084
2012/11/29,17.3223,12.0172,44.8335,17.1429,14.9069,19.9488,27.9225,6.9982,28.9573,39.2799
2012/11/28,17.4101,12.0905,45.1796,17.2065,14.9872,19.9814,27.9019,7.0458,29.2317,39.5307
2012/11/27,17.6612,12.1184,46.2385,17.4826,15.2366,20.2664,28.4027,7.0616,29.8024,40.4467
2012/11/26,17.9702,12.1737,47.5753,17.9399,15.6595,20.561,29.1779,7.092,30.839,41.5863
2012/11/23,18.0793,12.2242,47.8941,18.1003,15.8499,20.9821,29.4411,7.1096,31.4203,42.0116
2012/11/22,17.9412,12.1794,47.6985,18.0154,15.7369,20.7123,29.3974,7.0717,31.5351,41.8945
2012/11/21,17.9876,12.3109,48.2601,18.2093,15.9003,21.0008,29.8163,7.0923,31.9485,42.1941
2012/11/20,17.8104,12.1714,47.6677,17.9746,15.7222,20.9419,29.6623,7.0239,31.6313,41.6843
2012/11/19,17.704,12.2423,47.8329,18.0654,15.7584,20.9218,29.7785,7.0596,31.6974,41.8651
2012/11/16,17.6654,12.2244,47.4572,17.9694,15.7368,21.4799,29.9028,7.0508,31.6332,42.0209
2012/11/15,17.8001,12.3517,47.7729,18.0245,15.8204,21.8178,30.1737,7.0962,31.8886,42.5758
2012/11/14,18.0871,12.4965,48.6587,18.3296,16.0777,22.122,30.3148,7.1577,32.4656,43.5902
2012/11/13,18.0058,12.4442,48.2368,18.3074,16.0868,21.9671,30.0534,7.1506,32.3852,43.546
2012/11/12,18.2163,12.6285,49.1174,18.6568,16.3736,22.3057,30.4814,7.2392,32.893,44.3335
2012/11/9,18.0581,12.5677,48.8572,18.4579,16.3005,22.5264,30.7747,7.1985,32.8235,44.1261
2012/11/8,18.1101,12.5978,49.0172,18.4379,16.3653,22.6109,31.0653,7.1976,32.9945,44.5038
2012/11/7,18.4097,12.8362,50.4262,18.8446,16.6939,22.9454,31.5055,7.262,33.8635,45.7344
2012/11/6,18.4359,12.807,50.1086,18.9181,16.6329,22.9473,31.6384,7.2825,33.8505,45.5239
2012/11/5,18.4012,12.8699,50.4352,19.0546,16.677,23.298,31.745,7.281,34.0026,45.9001
2012/11/2,18.3691,12.8328,50.6837,19.0409,16.7394,23.511,31.879,7.3079,34.3247,45.5525
2012/11/1,18.2861,12.7882,50.6948,18.9448,16.7181,23.4824,31.8529,7.2301,34.3779,45.5237
2012/10/31,18.0914,12.6273,49.5502,18.6342,16.4203,23.0976,31.5216,7.0859,33.9225,44.8256
2012/10/30,19.4212,12.0155,42.8614,18.5251,16.3314,22.9457,31.111,7.1841,33.5774,45.0763
2012/10/29,19.9468,11.9655,40.0228,18.0491,16.1561,23.4406,29.7027,7.167,34.7621,45.458
2012/10/26,20.1773,11.8003,37.7559,17.8011,16.0866,23.6373,29.5868,7.2471,35.0059,45.7278
2012/10/25,20.8811,11.93,37.1128,18.189,16.516,24.5518,29.9261,7.3872,34.6381,33.2877
2012/10/24,21.048,11.9986,34.785,18.2906,16.6889,24.6384,30.2634,7.4273,35.5383,34.0142
2012/10/23,21.9149,11.977,34.6082,18.2386,16.6995,24.6198,30.6758,7.4436,35.6172,34.2216
2012/10/22,22.0531,12.0644,34.3406,18.4399,16.8847,25.2195,31.4823,7.5029,36.511,34.7325
2012/10/19,21.8596,12.0474,33.4186,18.4083,16.8215,26.0535,31.4038,7.4662,35.9944,34.6667
2012/10/18,21.9701,12.0909,33.4466,18.4126,16.8693,26.1964,31.4707,7.4704,35.9772,34.6287
2012/10/17,21.7381,11.9475,32.6669,18.0704,16.5763,25.9151,31.2247,7.4017,35.4207,34.0458
2012/10/16,21.8849,11.8259,32.4427,18.0414,16.5487,25.9284,31.2441,7.4071,35.4016,34.0314
2012/10/15,21.5961,11.8312,32.5484,18.0058,16.5481,25.5584,30.9429,7.414,35.3158,34.2343
2012/10/12,21.646,11.8545,32.9959,18.1287,16.6974,25.4263,30.5862,7.4121,35.6673,35.057
2012/10/11,21.6452,11.8319,33.0827,18.1542,16.7208,25.4497,30.6644,7.3738,35.9243,35.2815
2012/10/10,21.8507,11.9269,33.4662,18.4186,16.9864,25.6722,30.9178,7.4011,36.5184,35.8569
2012/10/9,21.9195,11.896,33.2124,18.3144,16.8342,25.5413,30.6967,7.4104,36.042,35.603
2012/10/8,21.5539,11.6793,32.4384,17.8603,16.4298,25.0395,29.8105,7.2812,35.0334,34.9652
2012/9/28,21.6821,11.7867,32.7595,17.9183,16.5117,25.335,29.8163,7.3102,35.1104,35.1557
2012/9/27,21.1443,11.6526,32.0681,17.5886,16.1627,24.8095,29.3616,7.23,34.508,34.4989
2012/9/26,20.6847,11.3263,31.2107,17.1676,15.8066,24.2851,28.807,7.027,33.7546,33.6297
2012/9/25,20.9758,11.4822,31.9108,17.4954,16.1145,24.6846,29.3412,7.0668,34.6177,34.1044
2012/9/24,21.0873,11.4543,32.2468,17.6272,16.1871,24.4722,29.4444,7.0693,35.0419,34.5178
2012/9/21,21.1386,11.441,32.0724,17.5152,16.1007,24.3053,29.2829,7.0466,34.7898,34.1795
2012/9/20,20.9566,11.3524,31.9043,17.5852,16.1675,24.3256,29.597,7.0563,35.4059,34.6091
2012/9/19,21.5205,11.6132,32.9322,18.0355,16.6157,24.8717,30.4466,7.149,36.5993,35.6016
2012/9/18,21.4582,11.5902,32.3912,17.9461,16.4502,25.0951,30.19,7.142,36.1761,35.1103
2012/9/17,21.6488,11.7566,32.933,18.0989,16.5172,25.3217,30.1925,7.1948,36.1277,35.4441
2012/9/14,22.0351,11.967,33.7397,18.6906,16.9606,25.871,30.8291,7.335,37.1463,36.4793
2012/9/13,22.1228,11.8615,33.229,18.7321,16.8839,25.7473,30.8986,7.2771,37.1993,36.416
2012/9/12,22.324,11.9471,33.8659,18.8832,17.0853,25.9798,31.168,7.3086,37.7691,36.498
2012/9/11,22.4857,11.8731,33.423,18.7386,17.0212,25.8676,31.0984,7.3325,37.6548,36.4013
2012/9/10,22.7089,11.994,33.6763,18.8325,17.0057,25.9378,30.893,7.3935,37.7137,36.5759
2012/9/7,22.7124,11.9563,33.1722,18.6624,16.866,25.942,30.8274,7.4068,37.4389,36.252
2012/9/6,22.103,11.5277,31.5639,17.829,16.3404,25.0296,29.9679,7.1601,36.419,35.257
2012/9/5,22.0181,11.4687,31.1735,17.5604,16.2032,24.991,29.7882,7.1231,36.13,34.9195
2012/9/4,21.7127,11.5524,31.1178,17.5611,16.1038,25.0003,29.6723,7.1723,35.6614,34.3173
2012/9/3,21.9469,11.5907,31.5028,17.8093,16.2501,24.9972,29.8737,7.2512,35.6987,34.7449
2012/8/31,21.9291,11.5467,31.0429,17.6248,15.9535,24.4725,29.278,7.2462,34.9746,34.3757
2012/8/30,22.0784,11.6153,29.2096,17.2383,16.0147,24.5334,29.0737,7.3219,34.744,34.4476
2012/8/29,22.1425,11.5633,28.7176,17.4661,16.3555,25.0782,29.7785,7.3062,35.5417,34.5185
2012/8/28,22.3363,11.7863,28.2701,17.402,16.3088,25.4992,29.9044,7.3315,35.6736,34.3414
2012/8/27,22.48,11.5343,30.0938,17.0555,16.2585,25.6918,29.7132,7.2861,34.9637,34.0186
2012/8/24,22.6786,11.4862,30.0219,17.369,16.537,26.0576,30.2093,7.3989,34.9296,35.3065
2012/8/23,23.0159,11.3936,29.8658,17.6544,16.834,26.2483,30.6599,7.4662,35.8923,35.8388
2012/8/22,23.016,11.3816,29.1675,17.5633,16.7288,26.5744,30.7017,7.4737,35.5022,33.0699
2012/8/21,22.983,11.405,29.4259,17.6329,16.8941,26.9669,30.9577,7.4855,35.8684,33.1938
2012/8/20,22.7447,11.3705,28.8526,17.4166,16.7455,26.5568,30.1899,7.4981,34.7398,32.3704
2012/8/17,22.7656,11.4321,28.3037,17.5212,16.7343,26.6363,30.0454,7.548,34.3995,32.4292
2012/8/16,22.742,11.3771,27.2791,17.5722,16.7183,27.1039,30.3511,7.5376,34.2502,32.3518
2012/8/15,22.8628,11.3916,27.3974,17.6209,16.8471,27.5206,30.8509,7.5492,34.4152,32.5721
2012/8/14,23.117,11.522,26.8916,17.7281,16.9514,27.8809,31.1775,7.6539,34.4192,33.283
2012/8/13,23.112,11.4442,26.7414,17.6687,16.8315,27.8461,31.0793,7.6384,34.356,33.0047
2012/8/10,23.3329,11.542,27.0629,18.0422,17.1573,27.9786,31.3246,7.7767,35.0118,33.5398
2012/8/9,22.967,11.6066,27.0853,18.123,17.2065,29.0134,31.2754,7.7928,34.9608,33.8211
2012/8/8,22.8152,11.5647,26.7573,17.9451,16.9833,28.4136,30.5384,7.7799,34.392,33.4442
2012/8/7,23.0466,11.5311,26.6438,18.0117,17.0215,28.5525,30.8687,7.7214,34.6119,33.5267
2012/8/6,23.1891,11.5285,26.2195,17.878,16.9162,28.2865,30.9935,7.7628,34.2991,33.2779
2012/8/3,23.1833,11.4367,25.5279,17.5582,16.6336,27.7913,30.5113,7.738,33.3912,32.4694
2012/8/2,22.9091,11.2543,25.0685,17.3161,16.4949,27.3097,29.994,7.718,32.5173,31.9162
2012/8/1,22.8687,11.3353,25.2738,17.4754,16.6566,27.4942,29.621,7.7731,32.3876,32.0278
2012/7/31,22.9065,11.2476,24.8005,17.2169,16.4399,27.3237,29.1361,7.7204,31.6704,31.6642
2012/7/30,23.1001,11.3085,25.2816,17.4387,16.4787,27.2479,29.3246,7.6374,32.2783,32.2014
2012/7/27,23.3553,11.3244,25.6208,17.6355,16.7094,27.5311,29.8212,7.6798,33.2364,32.6183
2012/7/26,23.4726,11.254,25.5728,17.6418,16.782,27.6972,30.4404,7.6472,33.5661,32.467
2012/7/25,23.6673,11.2884,25.5963,17.7637,16.909,28.1117,30.9197,7.6673,33.5965,32.5337
2012/7/24,23.8322,11.3429,25.7744,17.8633,17.0804,28.1292,31.0305,7.7055,33.6109,32.6237
2012/7/23,23.8999,11.3255,25.6145,17.7801,16.9419,27.8001,30.9229,7.7196,33.3216,32.469
2012/7/20,23.9855,11.4724,25.9705,18.0115,17.1396,28.046,30.9315,7.8405,33.5592,32.585
2012/7/19,24.2178,11.5648,26.1665,18.197,17.3212,28.3804,30.7317,7.8975,33.7318,32.1785
2012/7/18,24.2359,11.4929,26.0077,18.0268,17.0855,28.3028,30.5455,7.8485,33.3715,31.5728
2012/7/17,23.9219,11.43,25.8435,17.9573,16.9014,28.5611,30.5375,7.8442,33.3579,31.3633
2012/7/16,23.8309,11.3552,25.5067,17.8456,16.8598,29.0687,30.8146,7.7656,33.0731,31.2398
2012/7/13,24.0802,11.4609,26.3161,18.4322,17.5694,29.4931,31.5951,7.8483,34.5643,33.0224
2012/7/12,24.1851,11.46,26.4567,18.4837,17.7482,29.3108,31.4457,7.8172,35.0808,33.3779
2012/7/11,24.3122,11.313,26.1191,18.2765,17.6233,29.0511,31.0819,7.8254,34.5011,33.0823
2012/7/10,24.3263,11.2732,25.7697,18.1128,17.5862,28.4662,30.2208,7.8462,34.3489,32.9727
2012/7/9,24.3675,11.2167,25.7295,18.212,17.5602,28.7655,30.9779,7.8737,34.7153,33.5206
2012/7/6,24.2808,11.6161,26.4965,18.6938,17.9583,29.0696,31.1716,8.0401,35.4793,34.5759
2012/7/5,23.935,11.5411,26.006,18.4095,17.6249,28.0676,30.2228,8.0249,34.7728,34.176
2012/7/4,24.0341,11.6413,26.6736,18.7992,17.9655,28.5062,30.427,8.0587,35.4984,35.0495
2012/7/3,23.9323,11.6303,26.6572,18.9259,18.0803,28.4728,30.8273,8.0544,35.8201,34.7436
2012/7/2,24.1435,11.5721,26.6728,18.932,17.9711,28.0935,31.0609,8.0496,35.729,34.5137
2012/6/29,25.3378,11.6326,27.372,18.7537,18.0555,28.6093,30.6107,7.8975,35.7005,34.4817
2012/6/28,25.3309,11.5217,27.0162,18.5498,17.8872,28.1328,30.072,7.7685,35.04,34.324
2012/6/27,25.441,11.6217,27.4796,18.83,18.1506,28.3281,29.9667,7.8069,35.4828,34.7408
2012/6/26,25.3905,11.6287,27.7487,18.9011,18.2578,28.1221,29.7858,7.8142,35.2693,35.1046
2012/6/25,25.6161,11.6742,27.7903,18.9264,18.2525,28.2444,29.9173,7.7968,35.382,35.2328
2012/6/21,25.5856,11.8775,28.7796,19.334,18.6944,28.6123,30.1622,7.9486,36.3532,36.1582
2012/6/20,25.6355,12.1085,29.2887,19.6058,18.8907,29.0036,30.478,8.0355,36.8526,36.757
2012/6/19,25.7559,12.0498,29.2883,19.6464,18.9383,29.1574,31.1881,8.0724,36.68,36.5519
2012/6/18,25.9149,12.1424,29.5685,19.8015,19.1377,29.3912,31.0234,8.103,36.8387,36.5444
2012/6/15,25.8387,12.0886,29.3577,19.6515,19.0109,29.1448,30.6413,8.0929,36.3699,36.2895
2012/6/14,25.6542,12.0149,29.3142,19.6643,19.0277,29.2974,30.2941,8.0189,36.4635,36.2348
2012/6/13,25.6248,12.1066,29.6201,19.856,19.0507,28.957,30.4458,8.1536,36.7108,36.403
2012/6/12,24.7252,12.0702,29.2238,19.5719,18.7106,28.2968,29.7456,8.0739,36.1938,36.1249
2012/6/11,24.8578,12.208,29.5564,19.7206,18.878,28.3923,29.4858,8.1006,36.4466,36.7003
2012/6/8,24.6771,12.0925,29.1638,19.3922,18.5682,28.3082,29.0326,8.0307,35.5627,35.9724
2012/6/7,24.6787,12.1425,29.4571,19.4205,18.6244,28.49,29.1653,8.0892,35.6486,36.0445
2012/6/6,24.7113,12.2995,29.6599,19.5473,18.7633,28.5183,29.4126,8.1185,35.8824,36.195
2012/6/5,24.6767,12.374,29.5379,19.6057,18.8342,28.7209,29.5961,8.0946,35.7738,36.371
2012/6/4,24.1436,12.3553,29.6958,19.614,18.8813,28.6173,29.1267,8.087,35.9069,36.5784
2012/6/1,24.4869,12.704,30.6366,20.3585,19.4595,29.1702,29.4925,8.2725,36.9109,37.8891
2012/5/31,24.4282,12.7237,30.6748,20.4395,19.5367,28.975,29.2581,8.2492,37.0151,38.0172
2012/5/30,24.3999,12.8706,30.7605,20.548,19.5187,28.7213,29.0284,8.3027,36.5263,37.8201
2012/5/29,24.4366,12.9442,30.8631,20.5677,19.484,28.7372,28.9587,8.3158,36.4441,37.8612
2012/5/28,24.2743,12.8443,30.3239,20.2924,19.2015,28.5471,28.6896,8.2177,35.6949,37.3872
2012/5/25,24.1057,12.7758,29.7352,19.8612,18.9057,28.1463,28.5284,8.1386,35.5565,37.3427
2012/5/24,24.1935,12.8347,29.8409,19.9655,19.2423,28.5669,28.9552,8.1942,36.1716,37.8142
2012/5/23,24.5167,12.8919,30.0259,19.9774,19.4475,29.3414,29.3028,8.2264,36.0292,37.8282
2012/5/22,24.6159,12.9382,30.3063,20.0596,19.5333,29.3879,29.1049,8.2542,36.1888,38.021
2012/5/21,24.4976,12.8368,29.9194,19.7484,19.3044,28.9195,28.6573,8.1785,35.8039,37.6633
2012/5/18,24.5722,12.7391,29.7213,19.7689,19.3272,28.4885,28.6238,8.1798,35.8001,37.9174
2012/5/17,24.6197,12.9164,30.1483,20.0579,19.5986,28.9221,29.1448,8.3013,36.3371,38.7152
2012/5/16,24.3897,12.7625,29.7123,19.7535,19.2617,28.7351,29.1157,8.1858,35.8419,38.3654
2012/5/15,24.6679,12.9008,30.0862,20.0577,19.5037,29.1839,29.3613,8.3005,36.2709,38.8639
2012/5/14,24.7136,12.9851,30.2823,20.1428,19.449,29.0288,29.6834,8.3023,36.2327,38.6674
2012/5/11,24.5834,13.0796,30.6067,20.2024,19.5468,29.4283,29.3504,8.3595,36.5556,38.9573
2012/5/10,24.7264,13.1386,30.891,20.3686,19.725,29.4833,29.0959,8.4172,36.9687,39.3982
2012/5/9,24.5903,13.1591,30.7353,20.4227,19.7601,29.4631,28.6884,8.4107,36.5174,39.3244
2012/5/8,24.9468,13.4133,31.4958,20.7907,20.1735,29.8789,29.296,8.5067,37.1316,40.1902
2012/5/7,24.9229,13.4701,31.4843,20.7719,20.1883,30.0563,29.4401,8.5258,37.1225,40.1635
2012/5/4,24.5054,13.5654,31.3538,20.6721,20.0119,29.7902,29.0021,8.5517,36.4902,39.9463
2012/5/3,24.4987,13.5821,31.028,20.5246,19.8481,29.2093,28.8297,8.5196,35.9032,39.5687
2012/5/2,24.4925,13.5922,31.0438,20.4406,19.8298,28.9285,28.1765,8.5303,35.8235,39.4437
2012/4/27,23.8231,13.2706,28.5079,19.7565,19.5913,28.4757,27.5824,8.6617,35.1607,38.7303
2012/4/26,23.1446,13.0448,28.0229,19.2523,19.6163,28.4482,27.8067,8.753,36.1758,38.8587
2012/4/25,23.4151,13.0269,26.9288,19.0148,19.6646,29.6412,27.933,8.7937,35.387,40.1604
2012/4/24,24.1833,12.9211,26.2242,18.6292,19.3156,29.443,27.9329,8.7699,35.004,40.2178
2012/4/23,24.3285,12.9145,25.8682,18.6735,19.4312,29.7477,28.1928,8.6717,35.2212,40.5328
2012/4/20,23.961,13.077,25.8529,18.5989,19.6717,30.8398,28.8458,8.7333,35.9705,40.8883
2012/4/19,23.9077,12.9495,25.213,18.5719,19.6188,31.381,28.7311,8.6,35.5994,40.5367
2012/4/18,23.946,12.9912,25.1339,18.5653,19.7411,31.6509,28.6967,8.5989,35.6811,40.489
2012/4/17,23.5545,12.7646,24.3,18.1051,19.1726,31.2573,28.2704,8.4437,35.0518,39.3742
2012/4/16,24.3318,12.8604,24.5907,18.2741,19.4166,31.5294,28.1854,8.4276,35.5361,39.7652
2012/4/13,24.1309,12.8758,24.7119,18.1882,19.3225,31.1263,28.1942,8.4636,41.8362,39.8767
2012/4/12,24.0192,12.8672,24.4093,18.1151,19.228,31.1364,28.1137,8.4484,41.5255,39.4317
2012/4/11,22.9352,12.614,23.9744,17.8308,18.8214,30.5663,27.5618,8.3832,40.6871,38.8401
2012/4/10,22.9945,12.6039,23.8783,17.6806,18.6612,30.5729,27.5183,8.3875,41.2752,38.8699
2012/4/9,22.7776,12.522,23.6402,17.5048,18.5614,30.5588,27.2512,8.3023,40.8259,38.1225
2012/4/6,23.1008,12.6587,23.7709,17.6304,18.8216,30.754,27.5725,8.3686,41.147,38.784
2012/4/5,23.0972,12.6518,23.6909,17.6019,18.7578,30.3681,27.4318,8.3701,40.68,38.7911
2012/3/30,22.8734,12.5232,23.2319,17.0899,18.2422,29.3192,26.723,8.3282,39.3691,38.0049
2012/3/29,23.3068,12.0857,23.2772,16.2448,18.6449,29.8948,26.8599,8.2866,39.2656,38.0407
2012/3/28,23.096,12.295,23.2387,16.396,18.7736,30.168,27.3727,8.3924,40.1534,34.9855
2012/3/27,23.6695,12.5937,23.5514,16.8259,19.5193,30.8741,28.4972,8.48,42.272,36.3679
2012/3/26,23.6259,12.5988,23.1079,16.8694,19.3242,31.8792,28.7499,8.4129,42.1057,36.2777
2012/3/23,23.6226,12.5432,23.1419,16.8418,19.3376,31.5221,28.6037,8.4349,42.2237,36.3551
2012/3/22,23.8157,12.637,23.57,17.0993,19.6662,32.5767,29.0721,8.4908,42.9462,36.3209
2012/3/21,23.7511,12.7237,23.7928,17.1101,19.6696,32.617,29.2167,8.4494,43.1856,36.352
2012/3/20,23.1768,12.7458,23.4417,17.0129,19.6719,32.871,29.3989,8.4565,43.2904,36.735
2012/3/19,23.1604,12.8422,23.8376,17.3435,20.2664,33.7161,30.0292,8.5521,44.5032,37.9961
2012/3/16,23.1172,12.8409,23.1066,17.1969,20.1168,33.7566,29.7621,8.5809,43.8449,37.5674
2012/3/15,22.7577,12.7277,22.5108,16.953,19.6046,32.6545,29.0383,8.5415,42.9604,36.9922
2012/3/14,22.9704,12.7212,22.9224,17.1689,19.7715,32.4721,28.7818,8.598,43.5341,37.129
2012/3/13,23.7826,13.03,23.7959,17.83,20.6956,33.3452,29.8284,8.7253,45.6075,38.5154
2012/3/12,23.6105,12.9001,23.5244,17.612,20.5339,32.9249,29.7935,8.6736,45.1071,38.1993
2012/3/9,23.9313,12.9791,23.4215,17.5843,20.49,32.6779,29.1142,8.7315,45.2111,37.8083
2012/3/8,23.53,12.8597,23.0573,17.3748,20.2473,31.8721,28.7069,8.7367,44.5161,37.2091
2012/3/7,23.2118,12.7382,22.6886,17.1555,19.9196,31.5756,28.5157,8.6627,43.9962,36.9383
2012/3/6,23.3227,12.83,22.9385,17.2173,19.9064,31.7863,28.5783,8.721,44.2318,36.7779
2012/3/5,23.5503,13.0556,23.2325,17.4721,20.0211,32.1895,28.964,8.8211,44.4307,37.3099
2012/3/2,23.8396,13.1691,23.1762,17.4977,20.0919,32.2294,29.1121,8.9132,44.2844,37.7514
2012/3/1,23.5783,12.9767,22.7239,17.1842,19.6328,31.9598,28.6819,8.8037,43.6051,37.1598
2012/2/29,23.4856,13.0344,22.7981,17.1475,19.5237,32.0691,28.8074,8.8174,42.9931,37.6921
2012/2/28,23.7461,13.1594,22.74,17.3209,19.9118,32.4503,29.1908,8.9133,42.0911,37.7742
2012/2/27,23.5221,13.158,22.6938,17.3587,20.0541,32.2265,28.8778,8.8735,42.3029,38.0768
2012/2/24,23.3066,13.0791,22.5358,17.2991,19.9159,32.1486,28.8111,8.8712,41.9859,38.0025
2012/2/23,23.1077,12.9028,22.2026,17.0388,19.7138,31.3964,28.4701,8.7554,41.9622,37.8524
2012/2/22,23.1764,12.834,22.0173,16.9889,19.6581,31.1896,28.329,8.7652,42.0972,37.6463
2012/2/21,23.0449,12.7668,21.6117,16.7303,19.1793,30.7968,27.8001,8.7254,41.4457,36.8399
2012/2/20,22.9004,12.7502,21.3423,16.6501,18.9606,30.4935,27.6306,8.6383,41.0457,36.4811
2012/2/17,22.9995,12.6689,21.3609,16.6338,18.9222,30.5664,27.6328,8.6185,40.8473,36.2795
